Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
62,-97.858211,30.245081,48453001915,647.301802,21.957834,625.343968,832.397838,37.908924
63,-97.852166,30.240247,48453001915,662.323574,26.825110,635.498464,995.100797,37.095870
64,-97.928478,30.267416,48453036600,419.258482,13.194309,406.064173,666.214149,50.492539
65,-97.93101,30.237106,48453036600,643.245890,309.533046,333.712844,18099.450590,58.473403
66,-97.915824,30.244016,48453033000,396.320475,227.440490,168.879985,12913.498668,56.777483
67,-97.909155,30.249879,48453033000,324.035608,78.702905,245.332703,3228.968573,41.027311
68,-97.892018,30.238308,48453033000,2790.445105,928.778494,1861.666611,40233.652789,43.318889
69,-97.985156,30.244942,48453036600,272.805177,115.503309,157.301868,9464.518815,81.941538
70,-97.943499,30.250014,48453036600,89.020637,31.826137,57.194500,2205.951472,69.312574
71,-97.954558,30.209143,48453031100,206.540046,90.542560,115.997486,8859.632844,97.850478
72,-97.947086,30.21593,48453031100,282.411899,127.123703,155.288196,9997.996614,78.647777
73,-97.905353,30.221875,48453031100,1157.748284,201.136304,956.611980,8236.691942,40.950797
74,-97.884729,30.210384,48453034800,2428.391463,678.280152,1750.111311,24936.814801,36.764771
75,-97.883969,30.222138,48453034700,1062.448980,129.906697,932.542283,4848.676579,37.324300
76,-97.928999,30.22221,48453031100,341.423341,136.769546,204.653795,8827.477695,64.542714
77,-97.858915,30.230631,48453032000,201.417112,20.328948,181.088164,686.103608,33.750080
78,-97.850001,30.229226,48453032000,1445.975936,73.104176,1372.871760,2594.471659,35.490061
79,-97.839501,30.232836,48453032000,1871.189840,90.716218,1780.473622,2971.417583,32.755087
80,-97.835974,30.224841,48453032000,621.657754,50.365618,571.292136,1669.596324,33.149525
81,-97.862221,30.225853,48453031200,554.846939,61.954238,492.892701,1954.868945,31.553434
82,-97.865677,30.217987,48453031200,1201.530612,153.415740,1048.114872,5182.301735,33.779466
83,-97.849136,30.220626,48453031200,589.285714,61.824717,527.460997,1867.522569,30.206731
84,-97.858294,30.214768,48453031200,570.153061,105.477255,464.675806,3347.240232,31.734237
85,-97.836175,30.214574,48453033400,282.864198,29.057777,253.806421,834.629809,28.723112
86,-97.845563,30.206238,48453033500,3525.411447,1119.429424,2405.982023,39255.792235,35.067679
87,-97.773059,30.39592,48453032600,316.508781,25.185483,291.323298,1001.659071,39.771287
88,-97.872225,30.20472,48453034800,919.718376,122.030267,797.688109,4370.870224,35.817919
89,-97.858353,30.188692,48453031300,2408.519933,348.298798,2060.221135,12497.799858,35.882409
90,-97.937337,30.194893,48453031100,74.466819,21.915509,52.551310,1242.915271,56.713958
91,-97.920445,30.209985,48453031100,189.679634,53.007287,136.672347,2038.962037,38.465693
92,-97.895714,30.191616,48453036700,698.523615,288.954394,409.569221,10948.115655,37.888732
93,-97.914187,30.179056,48453033300,20.211066,1.432938,18.778128,48.170758,33.616778
94,-97.890011,30.183883,48453036800,2156.911141,967.232155,1189.678986,40235.538007,41.598636
95,-97.809077,30.342242,48453001912,715.390189,129.355478,586.034711,5189.293198,40.116532
96,-97.868659,30.166515,48453033300,1384.457992,739.113068,645.344924,37085.896300,50.176215
97,-97.866404,30.152804,48453033300,421.545082,187.969475,233.575607,9434.095532,50.189508
98,-97.829257,30.204417,48453031000,2168.663643,648.200852,1520.462791,21497.035528,33.164158
99,-97.841393,30.188004,48453031700,1431.567729,369.527096,1062.040633,11907.197832,32.222800
100,-97.842194,30.17107,48453031900,1620.010231,376.279425,1243.730806,13791.309099,36.651776
101,-97.854535,30.164297,48453037100,3420.459708,1611.353753,1809.105955,85754.926666,53.219181
102,-97.842915,30.133666,48453033200,927.871664,506.722191,421.149473,25710.857419,50.739553
103,-97.832171,30.599148,48491020340,511.286269,219.156714,292.129555,14542.879398,66.358357
104,-97.799189,30.579994,48491020339,107.821698,17.697492,90.124206,954.967437,53.960608
105,-97.756155,30.589421,48491020604,404.996740,105.604223,299.392517,6365.586431,60.277764
106,-97.692748,30.614041,48491020604,1174.118989,211.845777,962.273212,14088.023401,66.501318
107,-97.663039,30.627603,48491021405,918.885839,249.615514,669.270325,16010.281018,64.139768
108,-97.671384,30.575265,48491021510,98.012125,3.302510,94.709615,164.005435,49.660845
109,-97.644672,30.569989,48491021516,90.533708,7.422940,83.110768,531.961035,71.664469
110,-97.803089,30.522036,48491020350,762.199061,191.083135,571.115926,10635.103005,55.656942
111,-97.768768,30.518674,48491020345,1180.127749,207.298169,972.829580,12766.011004,61.582845
112,-97.737027,30.527329,48491020310,1714.180145,346.856983,1367.323162,20101.895260,57.954420
113,-97.739952,30.542739,48491020606,657.910448,81.681540,576.228908,4864.464863,59.554030
114,-97.693987,30.540723,48491020607,23.911634,0.216798,23.694836,11.493627,53.015453
115,-97.683218,30.544608,48491021513,733.251694,199.602199,533.649495,10975.190156,54.985317
116,-97.664092,30.550837,48491021515,4378.240739,709.607295,3668.633444,42465.076665,59.843067
117,-97.811989,30.480535,48491020356,727.565291,78.753182,648.812109,3847.196856,48.851320
118,-97.806242,30.471692,48491020334,1813.473570,66.441019,1747.032551,3823.198984,57.542751
119,-97.793977,30.500992,48491020311,180.974047,7.640464,173.333583,389.362224,50.960546
120,-97.758083,30.483751,48491020508,1883.746994,318.553604,1565.193390,18000.595596,56.507273
121,-97.733466,30.506262,48491020515,5249.700914,1704.597501,3545.103413,94404.701767,55.382401
122,-97.710151,30.516396,48491020505,2198.204651,153.228905,2044.975746,8213.161135,53.600599
123,-97.699474,30.526432,48491020602,2308.364605,429.834728,1878.529877,23492.995881,54.655881
124,-97.693185,30.529538,48491020602,22.575693,1.114663,21.461030,49.693121,44.581282
125,-97.677935,30.530948,48491021502,2131.627605,618.666572,1512.961033,35706.127378,57.714654
126,-97.657977,30.537547,48491021518,846.573484,148.146405,698.427079,7729.255693,52.173090
127,-97.628339,30.537873,48491021511,1689.127962,633.947562,1055.180400,36246.759448,57.176274
128,-97.687699,30.525447,48491021503,476.928000,58.402218,418.525782,2805.878177,48.044034
129,-97.674702,30.522907,48491021503,1367.856001,424.304947,943.551054,21764.876883,51.295364
130,-97.660354,30.527937,48491021517,2305.745819,1635.258435,670.487384,90063.316239,55.075892
131,-97.684306,30.514658,48491021503,145.728000,14.304706,131.423294,562.033151,39.290087
132,-97.675414,30.517125,48491021503,249.504000,34.228980,215.275020,1357.683901,39.664749
133,-97.609093,30.468471,48453046100,413.687861,72.901945,340.785916,3041.905714,41.725988
134,-97.649805,30.51606,48491021511,310.631517,79.376705,231.254812,3603.604953,45.398772
135,-97.690696,30.520364,48491020602,310.415778,29.903591,280.512187,1266.008626,42.336341
136,-97.681971,30.510451,48491020701,200.856816,8.363858,192.492958,361.058268,43.168866
137,-97.675429,30.512392,48491020701,407.452399,45.417629,362.034770,1946.487872,42.857540
138,-97.659832,30.516269,48491020701,6.886519,0.275814,6.610705,13.700251,49.672082
139,-97.748408,30.477235,48491020503,55.616842,1.303911,54.312931,55.278093,42.394084
140,-97.699917,30.499365,48491020503,3886.557893,265.153590,3621.404303,14216.836654,53.617364
141,-97.681264,30.506831,48491020701,112.479817,4.299124,108.180693,160.171072,37.256680
142,-97.687935,30.489825,48491020512,1880.556492,512.204550,1368.351942,25233.862194,49.265205
143,-97.678514,30.500887,48491020701,325.961919,24.979329,300.982590,1405.281797,56.257789
144,-97.668835,30.503811,48491020704,1480.318716,406.256368,1074.062348,20808.095153,51.219124
145,-97.648706,30.505463,48491020712,3539.618574,606.214343,2933.404231,30690.952837,50.627230
