Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
1,-97.861763,30.550045,48491020338,824.907098,710.875704,114.031394,19221.172184,27.038724
2,-97.873341,30.595955,48491020342,373.122118,305.304564,67.817554,8441.446782,27.649265
3,-97.842574,30.537706,48491020325,959.882146,900.875055,59.007091,22442.770181,24.912190
4,-97.967226,30.531993,48453036300,2495.444620,2297.017557,198.427063,195270.141124,85.010295
5,-97.901257,30.49655,48453037500,553.806735,443.355087,110.451648,23120.820399,52.149668
6,-97.882086,30.460701,48453035600,2907.036338,2062.551656,844.484682,86012.559774,41.702015
7,-97.827879,30.498174,48491020336,1999.118701,1792.004474,207.114227,49437.019507,27.587554
8,-98.083907,30.434403,48453035200,461.778199,319.238582,142.539617,59617.852178,186.750147
9,-98.053644,30.488843,48453036400,340.228261,309.011735,31.216526,41591.722547,134.595932
10,-97.968645,30.405429,48453037600,2456.675802,1826.028151,630.647651,1616810.802528,885.424905
11,-98.056627,30.367501,48453035300,958.111658,704.222390,253.889268,104883.358626,148.934996
12,-97.941993,30.421566,48453031400,1900.855891,1217.229270,683.626621,77855.312468,63.961091
13,-97.888347,30.416288,48453035800,558.323509,422.736368,135.587141,34143.259655,80.767264
14,-97.839977,30.449261,48453035800,925.259526,702.620786,222.638740,22357.427883,31.820049
15,-97.83899,30.398674,48453034600,635.724858,530.281137,105.443721,25210.955707,47.542622
16,-98.076591,30.33372,48453036500,2867.945826,1749.837163,1118.108663,267487.775195,152.864381
17,-97.972406,30.320471,48453037000,908.793155,650.204761,258.588394,50468.006179,77.618635
18,-98.009337,30.349621,48453035400,1649.915410,1054.081584,595.833826,131371.784372,124.631515
19,-97.984566,30.367501,48453033100,7746.198950,5231.131161,2515.067789,533616.101121,102.007785
20,-97.926677,30.382464,48453031500,1403.302125,1076.036509,327.265616,94778.104611,88.080752
21,-97.937276,30.351176,48453031500,597.509903,458.154924,139.354979,37524.632313,81.903807
22,-97.86814,30.373525,48453035000,353.643761,249.352913,104.290848,12475.367905,50.030969
23,-97.834683,30.374974,48453032900,800.287488,592.207432,208.080056,22874.474730,38.625781
24,-97.845706,30.351794,48453032900,896.593271,659.965820,236.627451,24701.574840,37.428567
25,-97.974997,30.221922,48453036600,198.142707,138.396677,59.746030,10503.116533,75.891392
26,-97.964299,30.292875,48453036600,1109.886324,770.280289,339.606035,66721.506434,86.619777
27,-97.939978,30.32358,48453034000,490.700541,370.568424,120.132117,26630.105413,71.862856
28,-97.905759,30.343668,48453035100,371.004944,250.712041,120.292903,19607.418437,78.206928
29,-97.89921,30.321831,48453034000,935.108578,705.221350,229.887228,140485.195755,199.207236
30,-97.705243,30.653697,48491020121,633.434482,516.318922,117.115560,14089.482919,27.288333
31,-97.869942,30.344763,48453033900,1554.418604,1201.127597,353.291007,223550.286067,186.117018
32,-97.858595,30.332143,48453033900,664.513953,513.418156,151.095797,97128.801536,189.180691
33,-97.841425,30.318718,48453001912,847.099623,609.949507,237.150116,18470.745100,30.282417
34,-97.832125,30.30131,48453001912,341.058113,245.747167,95.310946,8033.979466,32.692053
35,-97.919182,30.304379,48453001916,202.743902,148.791470,53.952432,7743.251461,52.040963
36,-97.888816,30.298805,48453001916,800.162602,588.218582,211.944020,34088.264296,57.951696
37,-97.921387,30.352597,48453031500,1377.266835,1057.908665,319.358170,186228.948770,176.034997
38,-97.871556,30.308173,48453001916,433.871951,322.479556,111.392395,18813.722706,58.340823
39,-97.779089,30.351189,48453030700,1507.283050,1047.699712,459.583338,23554.062064,22.481692
40,-97.744053,30.384802,48453030100,327.362370,237.747398,89.614972,3833.753892,16.125324
41,-97.833651,30.288711,48453001917,918.255061,637.461745,280.793316,26288.284966,41.239000
42,-97.902792,30.286234,48453001921,199.303443,154.077463,45.225980,3865.969016,25.091074
43,-98.013199,30.272366,48453036600,231.166492,161.527451,69.639041,16717.491801,103.496289
