Origin,Origin_x,Origin_y,Origin_geoid,P_r_aug,Total_Demand,Demand_Not_Traveling,Total_Travel_Time,Average_Travel_Time
1,-97.861763,30.550045,48491020338,824.907098,208.116724,616.790374,14436.510942,69.367376
2,-97.873341,30.595955,48491020342,373.122118,35.313873,337.808245,2200.753127,62.319789
3,-97.842574,30.537706,48491020325,959.882146,431.560571,528.321575,31141.142624,72.159379
4,-97.967226,30.531993,48453036300,2495.444620,2068.797002,426.647618,283140.120965,136.862206
5,-97.901257,30.49655,48453037500,553.806735,371.133137,182.673598,28275.683476,76.187440
6,-97.882086,30.460701,48453035600,2907.036338,1591.781554,1315.254784,119439.341352,75.035008
7,-97.827879,30.498174,48491020336,1999.118701,644.547651,1354.571050,39395.482769,61.121133
8,-98.083907,30.434403,48453035200,461.778199,240.516086,221.262113,53026.678974,220.470405
9,-98.053644,30.488843,48453036400,340.228261,77.884153,262.344108,15305.411325,196.515089
10,-97.968645,30.405429,48453037600,2456.675802,1822.701452,633.974350,1715765.142416,941.330869
11,-98.056627,30.367501,48453035300,958.111658,700.158877,257.952781,159125.495395,227.270553
12,-97.941993,30.421566,48453031400,1900.855891,991.713412,909.142479,97688.595438,98.504865
13,-97.888347,30.416288,48453035800,558.323509,265.954677,292.368832,31428.503441,118.172404
14,-97.839977,30.449261,48453035800,925.259526,275.429593,649.829933,18059.904272,65.569949
15,-97.83899,30.398674,48453034600,635.724858,232.137631,403.587227,18951.905209,81.640814
16,-98.076591,30.33372,48453036500,2867.945826,1409.697122,1458.248704,280123.798365,198.712045
17,-97.972406,30.320471,48453037000,908.793155,187.482627,721.310528,23350.188515,124.545879
18,-98.009337,30.349621,48453035400,1649.915410,283.037060,1366.878350,49964.307156,176.529205
19,-97.984566,30.367501,48453033100,7746.198950,4027.925211,3718.273739,531459.758630,131.943800
20,-97.926677,30.382464,48453031500,1403.302125,448.212262,955.089863,60359.600632,134.667446
21,-97.937276,30.351176,48453031500,597.509903,268.078990,329.430913,34919.371700,130.257771
22,-97.86814,30.373525,48453035000,353.643761,72.405494,281.238267,5472.645973,75.583297
23,-97.834683,30.374974,48453032900,800.287488,415.154539,385.132949,31080.707316,74.865392
24,-97.845706,30.351794,48453032900,896.593271,306.792292,589.800979,19409.757992,63.266772
25,-97.974997,30.221922,48453036600,198.142707,62.704390,135.438317,5948.946818,94.872893
26,-97.964299,30.292875,48453036600,1109.886324,89.301877,1020.584447,11088.664928,124.170570
27,-97.939978,30.32358,48453034000,490.700541,74.804732,415.895809,8894.876585,118.907940
28,-97.905759,30.343668,48453035100,371.004944,104.178726,266.826218,12277.359866,117.849012
29,-97.89921,30.321831,48453034000,935.108578,687.969740,247.138838,160114.974329,232.735490
30,-97.705243,30.653697,48491020121,633.434482,124.183885,509.250597,8636.945111,69.549645
31,-97.869942,30.344763,48453033900,1554.418604,1030.184999,524.233605,233501.290185,226.659571
32,-97.858595,30.332143,48453033900,664.513953,418.935458,245.578495,93835.295354,223.985088
33,-97.841425,30.318718,48453001912,847.099623,9.971158,837.128465,520.352770,52.185793
34,-97.832125,30.30131,48453001912,341.058113,8.856830,332.201283,462.724899,52.244976
35,-97.919182,30.304379,48453001916,202.743902,5.479537,197.264365,403.817209,73.695492
36,-97.888816,30.298805,48453001916,800.162602,17.836742,782.325860,1380.029349,77.370035
37,-97.921387,30.352597,48453031500,1377.266835,1033.197645,344.069190,211713.006493,204.910462
38,-97.871556,30.308173,48453001916,433.871951,11.017095,422.854856,769.793413,69.872631
39,-97.779089,30.351189,48453030700,1507.283050,12.965154,1494.317896,862.058563,66.490420
40,-97.744053,30.384802,48453030100,327.362370,1.282583,326.079787,65.542081,51.101627
41,-97.833651,30.288711,48453001917,918.255061,605.282139,312.972922,36732.195715,60.686072
42,-97.902792,30.286234,48453001921,199.303443,2.302660,197.000783,111.151028,48.270710
43,-98.013199,30.272366,48453036600,231.166492,174.293440,56.873052,25467.999411,146.121388
44,-97.879621,30.286428,48453001921,207.018415,78.385546,128.632869,2842.879590,36.267906
45,-97.899068,30.267169,48453001920,107.241474,1.710421,105.531053,79.939095,46.736490
46,-97.86426,30.287223,48453001921,694.347478,275.066520,419.280958,11516.042622,41.866392
47,-97.665825,30.513457,48491020701,537.148515,65.123491,472.025024,3127.445900,48.023315
48,-97.703502,30.308846,48453002105,727.552279,2.504947,725.047332,190.340091,75.985684
49,-97.843688,30.286457,48453001917,889.469635,453.818446,435.651189,21522.271496,47.424850
50,-97.836009,30.279555,48453001917,1197.473684,506.130778,691.342906,22862.505924,45.171143
51,-97.932402,30.205053,48453031100,181.249428,11.563427,169.686001,439.463403,38.004599
52,-97.873192,30.273341,48453001921,299.598078,2.218717,297.379361,113.242942,51.039823
53,-97.909655,30.196482,48453036700,349.970249,48.399958,301.570291,1734.290649,35.832483
54,-97.901713,30.172804,48453033300,83.731557,1.959362,81.772195,59.093741,30.159689
55,-97.851746,30.260857,48453001914,291.144279,2.471252,288.673027,114.071828,46.159525
56,-97.829376,30.259205,48453001914,247.472637,1.977506,245.495131,94.868251,47.973691
57,-97.825581,30.247459,48453001914,2491.930347,25.919266,2466.011081,1165.302287,44.958923
58,-97.819398,30.235346,48453001915,23.215465,0.119086,23.096379,5.609087,47.100967
59,-97.895281,30.25396,48453001920,66.272821,0.986378,65.286443,35.442498,35.931963
60,-97.879541,30.24144,48453001920,196.408543,18.579483,177.829060,615.390226,33.122032
61,-97.872037,30.246756,48453001920,774.789528,26.232063,748.557465,1147.994966,43.763045
62,-97.858211,30.245081,48453001915,647.301802,4.929214,642.372588,249.236409,50.563115
63,-97.852166,30.240247,48453001915,662.323574,5.641683,656.681891,272.169179,48.242553
64,-97.928478,30.267416,48453036600,419.258482,6.807163,412.451319,361.748309,53.142301
65,-97.93101,30.237106,48453036600,643.245890,292.926360,350.319530,16119.513576,55.029235
66,-97.915824,30.244016,48453033000,396.320475,216.372908,179.947567,11560.477686,53.428490
67,-97.909155,30.249879,48453033000,324.035608,37.702033,286.333575,1464.601203,38.846744
68,-97.892018,30.238308,48453033000,2790.445105,559.652461,2230.792644,24317.341400,43.450790
69,-97.985156,30.244942,48453036600,272.805177,111.749652,161.055525,8744.748621,78.253028
70,-97.943499,30.250014,48453036600,89.020637,31.673692,57.346945,2110.518426,66.633168
71,-97.954558,30.209143,48453031100,206.540046,86.366754,120.173292,8138.635972,94.233436
72,-97.947086,30.21593,48453031100,282.411899,123.011605,159.400294,9323.359220,75.792517
73,-97.905353,30.221875,48453031100,1157.748284,121.433455,1036.314829,4711.476400,38.798833
74,-97.884729,30.210384,48453034800,2428.391463,288.042363,2140.349100,9975.046986,34.630486
75,-97.883969,30.222138,48453034700,1062.448980,34.301996,1028.146984,1337.007395,38.977539
76,-97.928999,30.22221,48453031100,341.423341,131.479632,209.943709,8132.215771,61.851525
77,-97.858915,30.230631,48453032000,201.417112,4.688502,196.728610,169.734101,36.202204
78,-97.850001,30.229226,48453032000,1445.975936,13.437066,1432.538870,651.403230,48.478086
79,-97.839501,30.232836,48453032000,1871.189840,16.393722,1854.796118,762.908363,46.536618
80,-97.835974,30.224841,48453032000,621.657754,12.218129,609.439625,499.345614,40.869237
81,-97.862221,30.225853,48453031200,554.846939,14.118697,540.728242,475.125676,33.652233
82,-97.865677,30.217987,48453031200,1201.530612,35.841691,1165.688921,1265.396748,35.305163
83,-97.849136,30.220626,48453031200,589.285714,16.137925,573.147789,505.948920,31.351547
84,-97.858294,30.214768,48453031200,570.153061,32.826265,537.326796,1008.398349,30.719253
85,-97.836175,30.214574,48453033400,282.864198,5.949215,276.914983,195.320686,32.831338
86,-97.845563,30.206238,48453033500,3525.411447,452.145380,3073.266067,15630.072397,34.568688
87,-97.773059,30.39592,48453032600,316.508781,7.342588,309.166193,308.214132,41.976225
88,-97.872225,30.20472,48453034800,919.718376,41.981046,877.737330,1429.795713,34.058125
89,-97.858353,30.188692,48453031300,2408.519933,109.231916,2299.288017,3928.661321,35.966240
90,-97.937337,30.194893,48453031100,74.466819,13.638816,60.828003,746.268308,54.716502
91,-97.920445,30.209985,48453031100,189.679634,26.256138,163.423496,932.796367,35.526793
92,-97.895714,30.191616,48453036700,698.523615,184.647549,513.876066,6304.369009,34.142717
93,-97.914187,30.179056,48453033300,20.211066,0.365220,19.845846,10.829112,29.650891
94,-97.890011,30.183883,48453036800,2156.911141,677.178753,1479.732388,25745.320968,38.018501
95,-97.809077,30.342242,48453001912,715.390189,43.203560,672.186629,1570.075237,36.341339
96,-97.868659,30.166515,48453033300,1384.457992,695.596289,688.861703,32152.395291,46.222782
97,-97.866404,30.152804,48453033300,421.545082,167.596073,253.949009,7914.532142,47.223852
98,-97.829257,30.204417,48453031000,2168.663643,225.662931,1943.000712,7717.978269,34.201356
99,-97.841393,30.188004,48453031700,1431.567729,143.718544,1287.849185,4349.371465,30.263120
100,-97.842194,30.17107,48453031900,1620.010231,111.853821,1508.156410,4315.973423,38.585838
101,-97.854535,30.164297,48453037100,3420.459708,1543.837850,1876.621858,81487.467510,52.782400
102,-97.842915,30.133666,48453033200,927.871664,453.032367,474.839297,21869.323200,48.273202
103,-97.832171,30.599148,48491020340,511.286269,193.792182,317.494087,12432.132235,64.151877
104,-97.799189,30.579994,48491020339,107.821698,11.645330,96.176368,596.355712,51.209860
105,-97.756155,30.589421,48491020604,404.996740,86.892864,318.103876,5049.870709,58.116058
