Tail,Tail_x,Tail_y,Tail_geoid,Head,Head_x,Head_y,Head_geoid,Flow,Cost
380,-97.744601,30.268129,48453001102,3053,-97.745963,30.26867,48453001102,481.304515,0.360000
3053,-97.745963,30.26867,48453001102,380,-97.744601,30.268129,48453001102,1882.756711,0.360000
380,-97.744601,30.268129,48453001102,3325,-97.744177,30.267205,48453001102,343.412720,0.280000
3325,-97.744177,30.267205,48453001102,380,-97.744601,30.268129,48453001102,920.973332,0.280000
380,-97.744601,30.268129,48453001102,3297,-97.74345,30.269081,48453001101,296.041785,0.400000
3297,-97.74345,30.269081,48453001101,380,-97.744601,30.268129,48453001102,928.756509,0.400000
406,-97.742416,30.264483,48453001103,3331,-97.741224,30.264046,48453001103,429.486980,0.320000
3331,-97.741224,30.264046,48453001103,406,-97.742416,30.264483,48453001103,1658.851662,0.320000
381,-97.741182,30.267364,48453001103,3327,-97.74247,30.267767,48453001103,81.665656,0.320000
3327,-97.74247,30.267767,48453001103,381,-97.741182,30.267364,48453001103,192.238449,0.320000
381,-97.741182,30.267364,48453001103,3304,-97.740772,30.268341,48453001101,488.415622,0.280000
3304,-97.740772,30.268341,48453001101,381,-97.741182,30.267364,48453001103,380.133045,0.280000
381,-97.741182,30.267364,48453001103,3311,-97.740092,30.267027,48453001103,254.400044,0.280000
3311,-97.740092,30.267027,48453001103,381,-97.741182,30.267364,48453001103,2153.201550,0.280000
381,-97.741182,30.267364,48453001103,3329,-97.74156,30.26646,48453001103,400.325362,0.280000
3329,-97.74156,30.26646,48453001103,381,-97.741182,30.267364,48453001103,1103.451332,0.280000
378,-97.743373,30.271875,48453001101,3322,-97.742775,30.27095,48453001101,195.121600,0.280000
3322,-97.742775,30.27095,48453001101,378,-97.743373,30.271875,48453001101,426.377234,0.280000
378,-97.743373,30.271875,48453001101,3337,-97.742107,30.272779,48453001101,120.624642,0.400000
3337,-97.742107,30.272779,48453001101,378,-97.743373,30.271875,48453001101,382.120553,0.400000
377,-97.740269,30.274993,48453000700,2779,-97.743195,30.276069,48453000700,163.305387,0.760000
2779,-97.743195,30.276069,48453000700,377,-97.740269,30.274993,48453000700,689.009162,0.760000
378,-97.743373,30.271875,48453001101,3341,-97.744542,30.272475,48453001101,178.672518,0.320000
3341,-97.744542,30.272475,48453001101,378,-97.743373,30.271875,48453001101,886.680634,0.320000
379,-97.740184,30.270625,48453001101,3343,-97.741096,30.271477,48453001101,560.982978,0.320000
3343,-97.741096,30.271477,48453001101,379,-97.740184,30.270625,48453001101,703.561560,0.320000
379,-97.740184,30.270625,48453001101,3307,-97.739349,30.272069,48453001101,1.351200,0.440000
3307,-97.739349,30.272069,48453001101,379,-97.740184,30.270625,48453001101,2.944014,0.440000
377,-97.740269,30.274993,48453000700,2780,-97.739643,30.276807,48453000700,104.630426,0.520000
2780,-97.739643,30.276807,48453000700,377,-97.740269,30.274993,48453000700,700.040474,0.520000
382,-97.738381,30.266557,48453001103,3312,-97.738174,30.267616,48453001101,72.817769,0.280000
3312,-97.738174,30.267616,48453001101,382,-97.738381,30.266557,48453001103,146.142626,0.280000
382,-97.738381,30.266557,48453001103,3299,-97.738673,30.265681,48453001103,82.782108,0.240000
3299,-97.738673,30.265681,48453001103,382,-97.738381,30.266557,48453001103,269.426623,0.240000
382,-97.738381,30.266557,48453001103,3345,-97.73691,30.265964,48453001103,0.000000,0.400000
3345,-97.73691,30.265964,48453001103,382,-97.738381,30.266557,48453001103,508.431743,0.400000
384,-97.733763,30.27371,48453000700,3357,-97.734578,30.273141,48453000700,425.809572,0.240000
3357,-97.734578,30.273141,48453000700,384,-97.733763,30.27371,48453000700,1948.389240,0.240000
383,-97.736137,30.270537,48453001101,3314,-97.73793,30.269638,48453001101,191.566873,0.480000
3314,-97.73793,30.269638,48453001101,383,-97.736137,30.270537,48453001101,489.440302,0.480000
383,-97.736137,30.270537,48453001101,3362,-97.736834,30.272631,48453001101,89.379161,0.600000
3362,-97.736834,30.272631,48453001101,383,-97.736137,30.270537,48453001101,335.690389,0.600000
383,-97.736137,30.270537,48453001101,3315,-97.735483,30.269824,48453001101,161.036053,0.240000
3315,-97.735483,30.269824,48453001101,383,-97.736137,30.270537,48453001101,500.101431,0.240000
383,-97.736137,30.270537,48453001101,3364,-97.736033,30.271252,48453001101,223.282809,0.200000
3364,-97.736033,30.271252,48453001101,383,-97.736137,30.270537,48453001101,837.833573,0.200000
360,-97.742966,30.290562,48453000606,3764,-97.742467,30.295288,48453000601,94.965725,1.320000
3764,-97.742467,30.295288,48453000601,360,-97.742966,30.290562,48453000606,3.510733,1.320000
359,-97.743151,30.284903,48453000608,3796,-97.742861,30.287673,48453000608,0.041999,0.760000
3796,-97.742861,30.287673,48453000608,359,-97.743151,30.284903,48453000608,7.606249,0.760000
376,-97.738873,30.27864,48453000700,3797,-97.737823,30.280378,48453000700,391.818845,0.560000
3797,-97.737823,30.280378,48453000700,376,-97.738873,30.27864,48453000700,2787.609034,0.560000
376,-97.738873,30.27864,48453000700,2763,-97.736099,30.277798,48453000700,158.407630,0.720000
2763,-97.736099,30.277798,48453000700,376,-97.738873,30.27864,48453000700,952.209182,0.720000
362,-97.735154,30.285008,48453000601,3801,-97.736852,30.289381,48453000601,772.802402,1.280000
3801,-97.736852,30.289381,48453000601,362,-97.735154,30.285008,48453000601,222.404580,1.280000
362,-97.735154,30.285008,48453000601,3800,-97.738992,30.2807,48453000700,2448.757137,1.520000
3800,-97.738992,30.2807,48453000700,362,-97.735154,30.285008,48453000601,28.907802,1.520000
362,-97.735154,30.285008,48453000601,3798,-97.741238,30.287567,48453000601,77.470726,1.600000
3798,-97.741238,30.287567,48453000601,362,-97.735154,30.285008,48453000601,49.422458,1.600000
361,-97.738284,30.291737,48453000601,3766,-97.740848,30.291879,48453000601,1076.067484,0.600000
3766,-97.740848,30.291879,48453000601,361,-97.738284,30.291737,48453000601,154.759037,0.600000
359,-97.743151,30.284903,48453000608,3799,-97.741492,30.285325,48453000601,76.569680,0.400000
3799,-97.741492,30.285325,48453000601,359,-97.743151,30.284903,48453000608,0.871319,0.400000
359,-97.743151,30.284903,48453000608,3809,-97.744542,30.282227,48453000700,252.226695,0.800000
3809,-97.744542,30.282227,48453000700,359,-97.743151,30.284903,48453000608,2.417276,0.800000
359,-97.743151,30.284903,48453000608,3611,-97.744569,30.285003,48453000608,76.804851,0.360000
3611,-97.744569,30.285003,48453000608,359,-97.743151,30.284903,48453000608,1.700191,0.360000
376,-97.738873,30.27864,48453000700,3807,-97.741962,30.279445,48453000700,192.635619,0.760000
3807,-97.741962,30.279445,48453000700,376,-97.738873,30.27864,48453000700,1750.265750,0.760000
360,-97.742966,30.290562,48453000606,3766,-97.740848,30.291879,48453000601,48.054271,0.640000
3766,-97.740848,30.291879,48453000601,360,-97.742966,30.290562,48453000606,1.631077,0.640000
360,-97.742966,30.290562,48453000606,3796,-97.742861,30.287673,48453000608,148.566361,0.800000
3796,-97.742861,30.287673,48453000608,360,-97.742966,30.290562,48453000606,1.411838,0.800000
360,-97.742966,30.290562,48453000606,3666,-97.744096,30.290506,48453000606,141.573835,0.280000
3666,-97.744096,30.290506,48453000606,360,-97.742966,30.290562,48453000606,2.498084,0.280000
361,-97.738284,30.291737,48453000601,3801,-97.736852,30.289381,48453000601,1089.891992,0.720000
3801,-97.736852,30.289381,48453000601,361,-97.738284,30.291737,48453000601,116.737627,0.720000
149,-97.669035,30.488674,48491020709,5230,-97.663415,30.491586,48491020709,567.522707,1.560000
5230,-97.663415,30.491586,48491020709,149,-97.669035,30.488674,48491020709,2285.386420,1.560000
149,-97.669035,30.488674,48491020709,5234,-97.668873,30.495059,48491020709,0.000000,1.760000
5234,-97.668873,30.495059,48491020709,149,-97.669035,30.488674,48491020709,719.258110,1.760000
149,-97.669035,30.488674,48491020709,5229,-97.668371,30.481774,48491020709,1110.291257,1.920000
5229,-97.668371,30.481774,48491020709,149,-97.669035,30.488674,48491020709,0.000000,1.920000
149,-97.669035,30.488674,48491020709,7025,-97.673061,30.486396,48491020709,567.079058,1.160000
7025,-97.673061,30.486396,48491020709,149,-97.669035,30.488674,48491020709,2271.561024,1.160000
436,-97.770276,30.269571,48453001911,3147,-97.770573,30.266998,48453001911,53.280626,0.540001
3147,-97.770573,30.266998,48453001911,436,-97.770276,30.269571,48453001911,154.354471,0.540001
275,-97.742547,30.34102,48453001501,3509,-97.740729,30.346965,48453001501,0.000000,1.260001
3509,-97.740729,30.346965,48453001501,275,-97.742547,30.34102,48453001501,169.071060,1.260001
275,-97.742547,30.34102,48453001501,3510,-97.738676,30.340153,48453001505,320.107893,0.720001
3510,-97.738676,30.340153,48453001505,275,-97.742547,30.34102,48453001501,191.197043,0.720001
275,-97.742547,30.34102,48453001501,3635,-97.746587,30.33916,48453001501,114.608730,0.810001
3635,-97.746587,30.33916,48453001501,275,-97.742547,30.34102,48453001501,278.724612,0.810001
275,-97.742547,30.34102,48453001501,3634,-97.744743,30.335433,48453000206,133.789838,1.230001
3634,-97.744743,30.335433,48453000206,275,-97.742547,30.34102,48453001501,1.136751,1.230001
258,-97.738792,30.350866,48453001501,4031,-97.734128,30.350382,48453001504,146.508504,0.840001
4031,-97.734128,30.350382,48453001504,258,-97.738792,30.350866,48453001501,63.477994,0.840001
258,-97.738792,30.350866,48453001501,3509,-97.740729,30.346965,48453001501,186.321865,0.870001
3509,-97.740729,30.346965,48453001501,258,-97.738792,30.350866,48453001501,33.113194,0.870001
199,-97.737938,30.407812,48453032500,1129,-97.731664,30.412533,48453032500,295.756289,1.500002
1129,-97.731664,30.412533,48453032500,199,-97.737938,30.407812,48453032500,1175.412208,1.500002
203,-97.7016,30.412333,48453042200,1172,-97.696596,30.407968,48453041200,948.671048,1.260001
1172,-97.696596,30.407968,48453041200,203,-97.7016,30.412333,48453042200,583.144592,1.260001
718,-97.945336,29.884797,48209010100,1258,-97.945866,29.885791,48209010100,0.884663,0.240000
1258,-97.945866,29.885791,48209010100,718,-97.945336,29.884797,48209010100,4.602609,0.240000
708,-97.927999,29.882519,48209010302,1261,-97.923961,29.884527,48209010307,93.102035,0.840001
1261,-97.923961,29.884527,48209010307,708,-97.927999,29.882519,48209010302,8.693008,0.840001
708,-97.927999,29.882519,48209010302,1262,-97.929695,29.885258,48209010302,50.932384,0.630001
1262,-97.929695,29.885258,48209010302,708,-97.927999,29.882519,48209010302,10.130170,0.630001
912,-97.938557,29.88466,48209010100,1282,-97.940026,29.884481,48209010100,0.037829,0.270000
1282,-97.940026,29.884481,48209010100,912,-97.938557,29.88466,48209010100,0.055245,0.270000
912,-97.938557,29.88466,48209010100,1283,-97.93868,29.883169,48209010100,95.390441,0.300000
1283,-97.93868,29.883169,48209010100,912,-97.938557,29.88466,48209010100,6.175771,0.300000
587,-97.922651,29.886396,48209010307,1265,-97.922986,29.883649,48209010307,153.658572,0.570001
1265,-97.922986,29.883649,48209010307,587,-97.922651,29.886396,48209010307,3.886837,0.570001
720,-97.947927,29.881787,48209010100,1579,-97.946433,29.882637,48209010100,6.802800,0.330000
1579,-97.946433,29.882637,48209010100,720,-97.947927,29.881787,48209010100,10.428107,0.330000
720,-97.947927,29.881787,48209010100,1580,-97.946805,29.880975,48209010100,82.859660,0.270000
1580,-97.946805,29.880975,48209010100,720,-97.947927,29.881787,48209010100,2.427290,0.270000
720,-97.947927,29.881787,48209010100,1584,-97.94931,29.883234,48209010100,0.017480,0.390000
1584,-97.94931,29.883234,48209010100,720,-97.947927,29.881787,48209010100,3.782196,0.390000
720,-97.947927,29.881787,48209010100,1578,-97.949175,29.880721,48209010100,5.909485,0.300000
1578,-97.949175,29.880721,48209010100,720,-97.947927,29.881787,48209010100,0.313548,0.300000
718,-97.945336,29.884797,48209010100,1529,-97.943689,29.883538,48209010100,152.238869,0.390000
1529,-97.943689,29.883538,48209010100,718,-97.945336,29.884797,48209010100,13.094910,0.390000
718,-97.945336,29.884797,48209010100,1582,-97.946819,29.882953,48209010100,41.795213,0.480000
1582,-97.946819,29.882953,48209010100,718,-97.945336,29.884797,48209010100,1.612240,0.480000
708,-97.927999,29.882519,48209010302,1601,-97.92453,29.88122,48209010302,112.634702,0.690001
1601,-97.92453,29.88122,48209010302,708,-97.927999,29.882519,48209010302,5.357828,0.690001
903,-97.937071,29.874089,48209010500,1629,-97.935627,29.876948,48209010500,4.743430,0.660001
1629,-97.935627,29.876948,48209010500,903,-97.937071,29.874089,48209010500,384.044309,0.660001
903,-97.937071,29.874089,48209010500,1630,-97.934677,29.874456,48209010500,85.144877,0.450000
1630,-97.934677,29.874456,48209010500,903,-97.937071,29.874089,48209010500,854.223159,0.450000
903,-97.937071,29.874089,48209010500,1648,-97.93838,29.874302,48209010500,148.185426,0.240000
1648,-97.93838,29.874302,48209010500,903,-97.937071,29.874089,48209010500,1312.937910,0.240000
910,-97.939316,29.875972,48209010500,1634,-97.938568,29.875464,48209010500,36.568459,0.180000
1634,-97.938568,29.875464,48209010500,910,-97.939316,29.875972,48209010500,859.518522,0.180000
911,-97.938202,29.880838,48209010100,1661,-97.939656,29.882252,48209010100,14.475178,0.390000
1661,-97.939656,29.882252,48209010100,911,-97.938202,29.880838,48209010100,3.348503,0.390000
908,-97.94009,29.881982,48209010100,1658,-97.939579,29.88177,48209010100,4.853791,0.090000
1658,-97.939579,29.88177,48209010100,908,-97.94009,29.881982,48209010100,0.733139,0.090000
909,-97.940672,29.884244,48209010100,1282,-97.940026,29.884481,48209010100,1.241975,0.120000
1282,-97.940026,29.884481,48209010100,909,-97.940672,29.884244,48209010100,4.126392,0.120000
919,-97.937005,29.877414,48209010500,1669,-97.936028,29.876883,48209010500,35.028078,0.210000
1669,-97.936028,29.876883,48209010500,919,-97.937005,29.877414,48209010500,278.432691,0.210000
911,-97.938202,29.880838,48209010100,1671,-97.938129,29.883228,48209010100,18.874017,0.480000
1671,-97.938129,29.883228,48209010100,911,-97.938202,29.880838,48209010100,18.939087,0.480000
911,-97.938202,29.880838,48209010100,1660,-97.93681,29.880724,48209010100,107.487138,0.240000
1660,-97.93681,29.880724,48209010100,911,-97.938202,29.880838,48209010100,0.062185,0.240000
708,-97.927999,29.882519,48209010302,1674,-97.930725,29.878668,48209010302,208.491259,0.930001
1674,-97.930725,29.878668,48209010302,708,-97.927999,29.882519,48209010302,0.547819,0.930001
700,-97.944039,29.890125,48209010200,1844,-97.942108,29.888059,48209010200,328.398266,0.540001
1844,-97.942108,29.888059,48209010200,700,-97.944039,29.890125,48209010200,13.518585,0.540001
840,-97.945184,29.894799,48209010200,1845,-97.941204,29.892343,48209010703,230.911175,0.870001
1845,-97.941204,29.892343,48209010703,840,-97.945184,29.894799,48209010200,40.096098,0.870001
716,-97.942882,29.886506,48209010200,1847,-97.944191,29.886138,48209010200,30.670931,0.240000
1847,-97.944191,29.886138,48209010200,716,-97.942882,29.886506,48209010200,1.678221,0.240000
907,-97.953068,29.888777,48209010200,1863,-97.951664,29.888057,48209010200,1.497561,0.300000
1863,-97.951664,29.888057,48209010200,907,-97.953068,29.888777,48209010200,0.153676,0.300000
717,-97.948487,29.887606,48209010200,1276,-97.946803,29.885597,48209010100,378.942724,0.510001
1276,-97.946803,29.885597,48209010100,717,-97.948487,29.887606,48209010200,21.184723,0.510001
717,-97.948487,29.887606,48209010200,1864,-97.950476,29.889125,48209010200,74.798815,0.480000
1864,-97.950476,29.889125,48209010200,717,-97.948487,29.887606,48209010200,34.803285,0.480000
717,-97.948487,29.887606,48209010200,1871,-97.945395,29.888145,48209010200,0.909440,0.570001
1871,-97.945395,29.888145,48209010200,717,-97.948487,29.887606,48209010200,0.884538,0.570001
700,-97.944039,29.890125,48209010200,1872,-97.946341,29.888858,48209010200,87.432556,0.480000
1872,-97.946341,29.888858,48209010200,700,-97.944039,29.890125,48209010200,17.700136,0.480000
700,-97.944039,29.890125,48209010200,1850,-97.944405,29.892214,48209010200,116.453523,0.450000
1850,-97.944405,29.892214,48209010200,700,-97.944039,29.890125,48209010200,61.172736,0.450000
840,-97.945184,29.894799,48209010200,1874,-97.947357,29.897713,48209010200,20.311013,0.720001
1874,-97.947357,29.897713,48209010200,840,-97.945184,29.894799,48209010200,11.532305,0.720001
840,-97.945184,29.894799,48209010200,1852,-97.944082,29.896304,48209010703,0.285793,0.360000
1852,-97.944082,29.896304,48209010703,840,-97.945184,29.894799,48209010200,0.366372,0.360000
703,-97.936567,29.887943,48209010200,1886,-97.935206,29.889904,48209010200,0.000000,0.480000
1886,-97.935206,29.889904,48209010200,703,-97.936567,29.887943,48209010200,0.196670,0.480000
714,-97.938495,29.893447,48209010703,1887,-97.936081,29.891224,48209010703,105.823470,0.630001
1887,-97.936081,29.891224,48209010703,714,-97.938495,29.893447,48209010703,12.825677,0.630001
701,-97.938971,29.889557,48209010200,1899,-97.940999,29.890831,48209010200,0.000000,0.450000
1899,-97.940999,29.890831,48209010200,701,-97.938971,29.889557,48209010200,0.030465,0.450000
701,-97.938971,29.889557,48209010200,1900,-97.93802,29.887845,48209010200,0.005174,0.390000
1900,-97.93802,29.887845,48209010200,701,-97.938971,29.889557,48209010200,0.033404,0.390000
716,-97.942882,29.886506,48209010200,1846,-97.943001,29.884842,48209010100,90.178351,0.330000
1846,-97.943001,29.884842,48209010100,716,-97.942882,29.886506,48209010200,3.881339,0.330000
716,-97.942882,29.886506,48209010200,1907,-97.941936,29.887342,48209010200,0.159337,0.240000
1907,-97.941936,29.887342,48209010200,716,-97.942882,29.886506,48209010200,0.102830,0.240000
912,-97.938557,29.88466,48209010100,1284,-97.936819,29.884754,48209010100,0.110505,0.300000
1284,-97.936819,29.884754,48209010100,912,-97.938557,29.88466,48209010100,0.000000,0.300000
703,-97.936567,29.887943,48209010200,1911,-97.937886,29.8872,48209010200,0.041097,0.270000
1911,-97.937886,29.8872,48209010200,703,-97.936567,29.887943,48209010200,0.069219,0.270000
912,-97.938557,29.88466,48209010100,1912,-97.938676,29.885461,48209010100,3.388898,0.180000
1912,-97.938676,29.885461,48209010100,912,-97.938557,29.88466,48209010100,8.044784,0.180000
711,-97.93607,29.886075,48209010100,1910,-97.936406,29.885949,48209010100,17.280631,0.060000
1910,-97.936406,29.885949,48209010100,711,-97.93607,29.886075,48209010100,1.629759,0.060000
703,-97.936567,29.887943,48209010200,1891,-97.935513,29.887445,48209010100,2.790237,0.210000
1891,-97.935513,29.887445,48209010100,703,-97.936567,29.887943,48209010200,0.596058,0.210000
701,-97.938971,29.889557,48209010200,1913,-97.93708,29.889151,48209010200,1.223471,0.360000
1913,-97.93708,29.889151,48209010200,701,-97.938971,29.889557,48209010200,0.160589,0.360000
714,-97.938495,29.893447,48209010703,1914,-97.941451,29.895984,48209010703,0.000000,0.750001
1914,-97.941451,29.895984,48209010703,714,-97.938495,29.893447,48209010703,0.000000,0.750001
714,-97.938495,29.893447,48209010703,1885,-97.941268,29.892871,48209010703,7.443118,0.510001
1885,-97.941268,29.892871,48209010703,714,-97.938495,29.893447,48209010703,3.525953,0.510001
715,-97.936225,29.896727,48209010703,1889,-97.936477,29.896258,48209010703,62.807586,0.120000
1889,-97.936477,29.896258,48209010703,715,-97.936225,29.896727,48209010703,12.078401,0.120000
714,-97.938495,29.893447,48209010703,1888,-97.935685,29.894618,48209010703,0.034869,0.570001
1888,-97.935685,29.894618,48209010703,714,-97.938495,29.893447,48209010703,0.034245,0.570001
730,-97.918411,29.889728,48209010307,1919,-97.922507,29.892288,48209010307,38.045458,0.900001
1919,-97.922507,29.892288,48209010307,730,-97.918411,29.889728,48209010307,5.781743,0.900001
730,-97.918411,29.889728,48209010307,1920,-97.915739,29.892966,48209010308,296.702306,0.810001
1920,-97.915739,29.892966,48209010308,730,-97.918411,29.889728,48209010307,6.839831,0.810001
587,-97.922651,29.886396,48209010307,1915,-97.923324,29.887415,48209010307,26.795478,0.240000
1915,-97.923324,29.887415,48209010307,587,-97.922651,29.886396,48209010307,7.298527,0.240000
730,-97.918411,29.889728,48209010307,1916,-97.918543,29.891811,48209010307,78.519204,0.420000
1916,-97.918543,29.891811,48209010307,730,-97.918411,29.889728,48209010307,7.581491,0.420000
371,-97.760494,30.276309,48453001200,2759,-97.758443,30.279888,48453001200,169.290415,0.840001
2759,-97.758443,30.279888,48453001200,371,-97.760494,30.276309,48453001200,352.398113,0.840001
374,-97.744971,30.276649,48453000700,2762,-97.744172,30.27809,48453000700,72.225995,0.330000
2762,-97.744172,30.27809,48453000700,374,-97.744971,30.276649,48453000700,585.035771,0.330000
385,-97.734167,30.277326,48453000700,2763,-97.736099,30.277798,48453000700,173.089266,0.360000
